AQI,AQI_Class,hour,fog_impact_index,o_glcm_energy,o_glcm_contrast,o_glcm_homogenity,o_glcm_entropy,glcm_energy_delta,glcm_contrast_delta,glcm_homogenity_delta,glcm_entropy_delta,airligh_r,airlight_g,airlight_b,o_r_mean,o_r_variance,o_r_skewness,o_g_mean,o_g_variance,o_g_skewness,o_b_mean,o_b_variance,o_b_skewness,o_r2g,o_r2b,o_g2b,d_r_mean,d_r_variance,d_r_skewness,d_g_mean,d_g_variance,d_g_skewness,d_b_mean,d_b_variance,d_b_skewness
154,d_Unhealthy,15:30,0.00442813,9.31556e-05,1236.34,0.129363,9.84329,0.0447002,-1218.01,0.423348,-4.68034,200.3,214.48,228.8,114.218,5476.62,0.205848,107.501,4605.07,0.297744,103.182,3847.37,0.443049,1.06165,1.10543,1.04124,107.474,5893.82,0.255501,101.128,4975.53,0.351332,97.3889,4179.23,0.50095
154,d_Unhealthy,15:30,0.0283879,7.19946e-05,1446.18,0.123838,9.99321,0.0189128,-1418.32,0.360347,-4.14785,172.38,184.94,201.8,113.736,5293.72,0.223974,107.249,4482,0.313303,102.697,3805.68,0.456192,1.05974,1.10603,1.04368,107.764,5927.05,0.280722,102.006,5064.23,0.374012,98.0356,4326.96,0.521845
154,d_Unhealthy,15:30,0.0225022,6.98402e-05,1496.47,0.122658,10.0101,0.0117492,-1469.12,0.344549,-4.02005,186.32,200.28,218.48,111.905,5316.71,0.240282,105.737,4515.23,0.331433,101.791,3805.26,0.473199,1.05753,1.09793,1.0382,104.997,5804.33,0.301698,99.6024,4975.07,0.394244,96.2955,4228.44,0.536679
154,d_Unhealthy,15:30,0.0283936,6.87837e-05,1558.91,0.124928,10.0173,0.00639682,-1528.75,0.327715,-3.87401,173.38,186.4,199.9,108.591,5340.32,0.305849,103.258,4559.43,0.39414,99.9868,3851.54,0.530568,1.051,1.08486,1.03222,102.601,5959.6,0.366693,97.7939,5128.09,0.457151,95.1889,4369.56,0.593075
154,d_Unhealthy,15:30,0.0148207,7.04219e-05,1590.29,0.125468,10.0146,0.00676456,-1563.55,0.338905,-3.98614,183.16,196.94,212.06,106.069,5328.68,0.347001,101.605,4544.14,0.430151,98.6988,3818.97,0.564692,1.04326,1.0735,1.02898,99.7816,5800.09,0.409321,95.942,4981.83,0.49496,93.6898,4226.93,0.62705
154,d_Unhealthy,15:30,0.021613,7.37395e-05,1486.88,0.123898,9.98414,0.00769475,-1459.61,0.337136,-3.96008,186.9,199.62,209.72,104.638,5319.76,0.397315,100.965,4526.11,0.476033,99.192,3753.24,0.595037,1.03589,1.05408,1.01756,97.9665,5841.03,0.460523,94.6138,4997.24,0.54191,93.4975,4186.31,0.656269
154,d_Unhealthy,15:30,0.0270529,9.98041e-05,1188.61,0.131505,9.80025,0.0697789,-1168.17,0.439413,-4.69096,202.52,216.7,229.92,114.209,5794.71,0.166636,109.823,4928.01,0.249028,105.651,4076.1,0.405925,1.03951,1.07998,1.03893,107.294,6190.46,0.228577,103.338,5297.23,0.313846,99.7586,4419.9,0.47472
154,d_Unhealthy,15:30,0.00775222,7.54051e-05,1508.74,0.12318,9.96961,0.00701043,-1486.67,0.341988,-4.11516,184.86,199.46,212.46,102.282,5183.41,0.467095,99.1372,4392.39,0.545412,97.8292,3611.13,0.673804,1.03128,1.04493,1.01323,94.0326,5806.23,0.527494,91.5932,4947.7,0.607871,91.2372,4107.61,0.728765
154,d_Unhealthy,15:30,0.00494502,7.58382e-05,1476.91,0.123461,9.95688,0.00626539,-1453.47,0.332372,-4.08452,183.58,193.1,200.54,101.485,5030.56,0.515494,99.1357,4201.95,0.582895,98.3496,3398,0.709431,1.02343,1.03159,1.00797,92.8976,5825.65,0.566916,90.9318,4867.95,0.644492,90.8705,3949.59,0.773561
154,d_Unhealthy,15:30,0.00388653,7.61359e-05,1476.47,0.122967,9.96431,0.00775444,-1454.9,0.348642,-4.19712,181.62,194.32,202.9,98.604,5140.29,0.569932,96.4183,4279.57,0.641506,95.1839,3458.56,0.774705,1.0224,1.03547,1.01278,90.0635,5897.08,0.622484,88.3606,4911.17,0.707482,88.0858,3980.38,0.84698
154,d_Unhealthy,15:30,0.00973233,7.49189e-05,1471.98,0.122797,9.97728,0.00801042,-1448.6,0.348059,-4.12906,180.98,194.22,202.3,98.0745,5270.8,0.55801,95.5114,4413.94,0.628051,94.108,3574.44,0.760981,1.02644,1.04153,1.0147,90.0695,5989.37,0.612757,87.8897,5015.68,0.696706,87.4235,4076.43,0.838894
154,d_Unhealthy,15:30,0.0136197,7.39484e-05,1461.65,0.124245,9.97601,0.00699713,-1435.85,0.334989,-4.00643,198.82,210.54,214.58,102.143,5400.59,0.484468,99.4082,4553.6,0.548333,97.4418,3678.07,0.684141,1.02715,1.04752,1.01983,92.9817,6119.13,0.546122,90.2216,5141.69,0.622666,89.0286,4166.09,0.766665
154,d_Unhealthy,15:30,0.0585693,0.000115399,1105.3,0.133263,9.72189,0.0688179,-1082.94,0.432391,-4.61099,190.96,204.42,221.9,115.883,5870.2,0.141871,111.461,4975.59,0.229211,107.351,4074.38,0.381455,1.0392,1.07847,1.03778,109.208,6349.99,0.210025,105.645,5448.28,0.300969,102.092,4510.16,0.453827
154,d_Unhealthy,15:30,0.0676543,0.000133041,1028.97,0.133249,9.63185,0.118527,-1007.39,0.475414,-4.84226,205.88,220.48,228.78,117.369,6006.5,0.128376,112.934,5090.51,0.220024,109.173,4155.59,0.35829,1.03867,1.07396,1.03398,110.499,6426.93,0.197986,106.129,5466.27,0.290858,102.985,4512.48,0.426894
154,d_Unhealthy,15:30,0.112391,0.000158141,893.58,0.133911,9.48719,0.169577,-863.752,0.494048,-4.84041,202.64,220.76,228.64,116.213,6304.57,0.149218,112.25,5311.88,0.237819,108.984,4273.8,0.367296,1.03471,1.06552,1.02978,109.647,6667.6,0.230129,105.708,5634.17,0.321377,103.285,4617.38,0.448403
154,d_Unhealthy,15:30,0.151001,0.000170028,817.414,0.130124,9.38857,0.188983,-766.946,0.485231,-4.58046,205.7,222.58,231.58,116.164,6558.48,0.155488,112.357,5476.83,0.24129,109.61,4348.94,0.367513,1.03342,1.05906,1.0248,109.713,6860.06,0.239223,105.987,5751.46,0.330383,103.943,4649.37,0.456493
154,d_Unhealthy,15:30,0.174926,0.000174091,749.952,0.130806,9.31843,0.17077,-695.617,0.468821,-4.34705,200.62,216.36,225.9,119.054,6647.62,0.101487,114.726,5517.5,0.189213,112.021,4359.01,0.317876,1.03714,1.06196,1.02393,112.669,7063.85,0.196321,108.447,5909.72,0.290363,106.397,4762.89,0.412278
154,d_Unhealthy,15:30,0.149719,0.000348948,623.603,0.154656,9.17459,0.100801,-587.965,0.385041,-3.85637,182.68,197.24,210.24,121.8,4568.93,-0.260549,116.069,3983.88,-0.120801,112.808,3446.86,0.0369744,1.04872,1.07852,1.02841,112.731,4884.85,-0.0320383,107.551,4339.59,0.105221,105.515,3870.71,0.231249
154,d_Unhealthy,15:30,0.171378,0.000123266,681.856,0.1324,9.52976,0.0549232,-635.155,0.336389,-3.53533,186.2,200.32,215.62,122.332,4472.23,-0.182212,116.61,3877.7,-0.0505337,114.081,3391.16,0.10045,1.04843,1.07146,1.02197,112.801,4768.71,0.0452698,107.961,4223.27,0.169542,106.638,3818.81,0.282437
154,d_Unhealthy,15:30,0.135265,0.000128718,691.52,0.134144,9.52225,0.0571019,-650.082,0.344848,-3.65563,193.04,200.52,205.58,120.732,4565.79,-0.143971,115.347,3962.64,-0.0232117,112.923,3471.4,0.127346,1.04611,1.06821,1.02112,113.122,4933.6,0.0520542,107.235,4295.37,0.173977,105.079,3832.26,0.298955
154,d_Unhealthy,15:30,0.138806,0.000132507,708.241,0.136771,9.51462,0.059315,-662.46,0.342157,-3.58457,195.32,205.1,215.32,119.305,4622.37,-0.113899,114.091,4008.89,0.00141484,111.969,3532.91,0.148741,1.04509,1.06456,1.01864,110.848,4879.47,0.0793328,105.841,4272.09,0.196229,104.332,3850.44,0.320342
154,d_Unhealthy,15:30,0.12552,0.000138615,764.347,0.142127,9.50958,0.0653804,-720.282,0.35186,-3.66238,185.86,200.18,213.62,117.416,4748.8,-0.0795913,112.725,4149.27,0.0237715,111.01,3626.47,0.16737,1.04118,1.05701,1.01521,109.509,5004.95,0.0992973,105.488,4441.3,0.199415,104.925,3994.29,0.317489
154,d_Unhealthy,15:30,0.10485,0.000143651,774.717,0.140954,9.50878,0.08094,-732.286,0.376544,-3.87513,192.54,207.08,217.88,115.254,4903.65,-0.0533033,110.935,4291.95,0.0482373,109.642,3713.41,0.19234,1.03838,1.05043,1.0116,107.597,5086.04,0.108433,103.652,4501.24,0.211098,103.442,3996.78,0.334314
154,d_Unhealthy,15:30,0.108627,0.00015835,759.557,0.143763,9.46219,0.100375,-718.299,0.394622,-4.00463,194.28,205.04,212.44,113.211,5081.29,-0.0207154,109.253,4427.11,0.0764273,108.291,3804.96,0.219129,1.0358,1.0448,1.0087,106.323,5284.67,0.136551,102.357,4629.64,0.236558,102.065,4063.72,0.36373
154,d_Unhealthy,15:30,0.115353,0.000161709,783.487,0.145618,9.45583,0.103232,-736.418,0.393898,-3.9561,189.68,203.54,214.46,112.031,5128.67,0.016064,108.117,4483.63,0.107942,107.364,3855.32,0.246456,1.03569,1.04282,1.00688,104.942,5324.24,0.168644,101.434,4706.28,0.261868,101.71,4153.16,0.383204
154,d_Unhealthy,15:30,0.127646,0.000166679,771.513,0.145191,9.44685,0.109354,-725.553,0.397738,-3.99049,186.82,199.74,211.86,110.913,5185.6,0.0388326,107.044,4534.21,0.126845,106.345,3903.66,0.263929,1.03568,1.0424,1.00649,104.106,5389.38,0.196877,100.757,4775.03,0.286096,100.968,4215.49,0.407604
154,d_Unhealthy,15:30,0.104612,0.000162153,781.897,0.146082,9.46611,0.0980373,-739.018,0.393357,-3.98918,190.12,198.8,203.82,111.625,5159.69,0.0400314,107.564,4526.02,0.124143,106.554,3935.15,0.256885,1.03727,1.04698,1.00937,106.013,5454.09,0.176513,101.699,4788.71,0.263701,101.129,4224.62,0.384756
154,d_Unhealthy,15:30,0.116002,0.000159764,820.817,0.145408,9.48888,0.0934219,-770.299,0.383941,-3.84973,188.66,201.92,213.66,111.272,5157.21,0.0592114,106.956,4524.92,0.140284,105.407,3957.01,0.266618,1.03985,1.0549,1.01447,105.046,5324.1,0.201176,101.105,4723.06,0.284308,100.4,4219.27,0.400525
154,d_Unhealthy,15:30,0.142102,0.000280779,626.859,0.149881,9.2254,0.10205,-590.813,0.388302,-3.91796,188.48,202.2,215.68,121.985,4605.4,-0.257836,116.414,4013.32,-0.121676,113.178,3459.91,0.0410885,1.0473,1.07685,1.02821,112.552,4853.21,-0.0308664,107.616,4308.49,0.106055,105.402,3819.16,0.240299
154,d_Unhealthy,15:30,0.105941,0.000161191,836.777,0.145812,9.49358,0.0856606,-791.562,0.384908,-3.8613,187.14,193.3,198.02,109.894,5218.58,0.0905598,105.579,4577.99,0.167028,103.732,4015.12,0.290776,1.04034,1.05854,1.0175,105.415,5536.36,0.216272,100.757,4852.09,0.294031,98.9931,4284.97,0.413089
154,d_Unhealthy,15:30,0.0764059,0.000146751,902.993,0.14524,9.55387,0.076439,-869.257,0.393267,-3.98489,192.04,203.04,212.78,109.75,5198.78,0.107565,105.322,4566.93,0.18003,103.033,4026.57,0.299634,1.0415,1.06417,1.02177,104.129,5409.04,0.21939,99.8405,4777.47,0.292402,98.0259,4265.68,0.406713
154,d_Unhealthy,15:30,0.0692373,0.000131027,998.215,0.139803,9.65353,0.0596587,-965.752,0.380746,-3.92354,193.84,203.48,214.92,110.395,5215.43,0.11795,105.775,4597.36,0.188726,103.422,4075.23,0.305465,1.04308,1.06642,1.02238,104.781,5430.94,0.222847,100.447,4822.17,0.295461,98.424,4319.27,0.404581
154,d_Unhealthy,15:30,0.0730984,0.000117153,1134.04,0.135415,9.75069,0.0509517,-1096.52,0.368417,-3.86569,201.88,213.7,222.1,113.315,5336.16,0.0948223,108.679,4710.78,0.167241,106.313,4178.58,0.279089,1.04216,1.06508,1.02199,107.492,5534.88,0.188279,102.863,4903.41,0.263226,101.016,4402.53,0.371284
154,d_Unhealthy,15:30,0.0833117,9.97525e-05,1261.37,0.131468,9.8451,0.0354933,-1220.53,0.348289,-3.80732,183.78,195.76,208.56,113.807,5175.35,0.108707,108.952,4590.26,0.187518,106.619,4091.87,0.298275,1.04397,1.06653,1.02161,108.365,5534.54,0.207825,103.938,4965.03,0.286376,102.209,4488.73,0.38943
154,d_Unhealthy,15:30,0.0192666,8.59764e-05,1312.76,0.132441,9.89614,0.0232083,-1285.21,0.371165,-4.15311,191.22,195.32,202.92,113.986,4977.57,0.131097,108.858,4426.74,0.214883,106.767,3986.25,0.326424,1.04658,1.06666,1.01918,108.851,5419.17,0.204285,103.706,4839.26,0.288181,101.668,4370.02,0.397456
154,d_Unhealthy,15:30,0.00216363,7.49927e-05,1357.16,0.129312,9.94346,0.01829,-1337.04,0.389837,-4.36725,191.66,201.64,211.36,112.212,4834.95,0.172632,107.256,4321.81,0.256405,104.915,3894.46,0.370576,1.0455,1.06855,1.02205,106.831,5190.29,0.232875,102.059,4665.54,0.315542,100.157,4228.92,0.428827
154,d_Unhealthy,15:30,0.000654819,6.78209e-05,1464.69,0.12643,10.0058,0.0136278,-1445.01,0.384796,-4.37516,200.74,209.18,217.78,109.985,4722.26,0.223136,105.015,4224.07,0.311149,102.5,3827.83,0.429542,1.04668,1.07199,1.02418,104.342,5033.54,0.278695,99.4643,4515.39,0.368562,97.2491,4107.68,0.487688
154,d_Unhealthy,15:30,0.00563778,6.34466e-05,1595.28,0.121388,10.0517,0.00723133,-1569.53,0.343394,-4.07749,196.96,202.58,213.62,114.078,4778.06,0.178262,108.807,4273.06,0.261872,106.165,3900.57,0.381348,1.04784,1.07348,1.02447,108.365,5160.94,0.237649,103.345,4642.69,0.321397,100.831,4245.63,0.442194
154,d_Unhealthy,15:30,0.0280046,6.31081e-05,1654.55,0.118974,10.0589,0.00404281,-1618.44,0.308535,-3.74,203.38,212.34,225.6,115.389,4777.01,0.18362,109.982,4269.03,0.26302,106.933,3863.1,0.384684,1.0484,1.07799,1.02822,108.434,5147.03,0.246526,103.496,4631.37,0.328334,100.829,4212.21,0.453342
154,d_Unhealthy,15:30,0.143505,0.000243,658.046,0.142721,9.30746,0.0886613,-621.777,0.380923,-3.89905,185.06,195.62,206.66,122.608,4552.13,-0.24914,116.904,3953.31,-0.110135,113.711,3422.44,0.0521096,1.04814,1.07717,1.0277,114.524,4886.9,-0.0267839,109.12,4305.07,0.112901,106.495,3819.48,0.246734
154,d_Unhealthy,15:30,0.0322958,6.27593e-05,1727.42,0.115485,10.0712,0.00320092,-1687.61,0.288734,-3.63364,188,196.8,208.88,114.667,4824.31,0.200102,109.293,4291.47,0.284219,106.16,3836.04,0.411939,1.0486,1.07911,1.02909,108.599,5312.6,0.261264,103.621,4760.54,0.347707,100.85,4280.68,0.475597
154,d_Unhealthy,15:30,0.0204435,6.49985e-05,1702.21,0.11633,10.0489,0.00396018,-1667.09,0.300854,-3.73102,203.6,213.62,220.68,112.887,4848.4,0.23715,107.632,4287.32,0.323341,104.946,3780.24,0.448636,1.04817,1.07457,1.02519,106.11,5270.3,0.297704,100.856,4668.25,0.385764,98.6162,4147.59,0.509087
154,d_Unhealthy,15:30,0.00404313,6.64074e-05,1691.1,0.117489,10.0416,0.0051551,-1664.19,0.326914,-4.01523,199.84,207.98,211.54,110.051,4871.97,0.290877,104.851,4288.25,0.376684,102.292,3750.1,0.499185,1.04894,1.07473,1.02459,104.013,5327.27,0.341928,98.5947,4687.01,0.430641,96.343,4114.53,0.551923
154,d_Unhealthy,15:30,0.0061219,6.52552e-05,1721.32,0.116037,10.0551,0.00469826,-1693.45,0.317622,-3.99123,178.42,186.76,197.8,107.427,4850.35,0.334973,102.37,4246.39,0.421781,100.184,3700.08,0.541747,1.04881,1.07148,1.02162,101.646,5390.99,0.389591,96.9359,4744.08,0.478732,95.094,4153.52,0.595383
154,d_Unhealthy,15:30,0.00961007,6.25108e-05,1749.46,0.113301,10.083,0.00474258,-1722.48,0.323,-3.99134,181.68,196.62,212.98,105.007,4842.04,0.370739,100.185,4223.89,0.456437,97.9055,3656.9,0.579833,1.04737,1.07148,1.02302,98.295,5279.04,0.435731,94.1944,4638.7,0.522303,92.6888,4060,0.63723
154,d_Unhealthy,15:30,0.0179744,5.90164e-05,1715,0.111592,10.1094,0.00430891,-1681.45,0.31016,-3.8495,180.98,193.08,207.18,104.381,4839.74,0.38277,99.716,4207.51,0.475479,97.6882,3612.89,0.599522,1.04607,1.06743,1.02042,97.6301,5328.78,0.45489,93.5652,4666.32,0.547414,92.1712,4046.79,0.663132
154,d_Unhealthy,15:30,0.0404516,5.97378e-05,1664.33,0.112274,10.0995,0.00413447,-1621.84,0.294809,-3.6646,159.08,176.62,190.56,103.239,4888.19,0.396445,98.6408,4238.6,0.490847,96.7225,3623.34,0.610742,1.04587,1.06632,1.01955,97.4969,5470.87,0.468916,93.5668,4790.93,0.567278,92.7985,4165.65,0.681109
154,d_Unhealthy,15:30,0.00438405,6.2053e-05,1608.83,0.11438,10.08,0.00693958,-1586.24,0.350157,-4.25335,175.26,190.42,206.66,100.184,4906.12,0.433602,95.4727,4226.9,0.531071,93.9133,3625.61,0.651596,1.0484,1.06573,1.01653,93.6911,5363,0.497783,89.7069,4650.09,0.596757,88.9583,4033.24,0.710458
154,d_Unhealthy,15:30,0.00435049,6.38867e-05,1566.38,0.117619,10.0612,0.00755946,-1545.19,0.355965,-4.27823,187.52,201.92,216.16,98.4868,5018.1,0.47247,94.3656,4299.45,0.561593,92.99,3666.64,0.681607,1.04304,1.05832,1.01465,91.4297,5458.63,0.52601,87.8565,4702.6,0.618508,87.255,4044.09,0.736516
154,d_Unhealthy,15:30,0.000860162,6.80485e-05,1473.91,0.118064,10.0146,0.00838925,-1456.83,0.363462,-4.41226,188.68,199.98,207.4,94.8466,4913.7,0.565863,91.5309,4162.68,0.64288,90.3809,3497.89,0.768829,1.03582,1.0488,1.01253,87.0082,5494.76,0.611365,83.8946,4657.04,0.694617,83.4388,3924,0.821727
154,d_Unhealthy,15:30,0.127539,0.000215709,674.285,0.139256,9.36684,0.0791383,-639.436,0.37809,-3.88399,190,202.38,216.22,122.858,4512.68,-0.251189,117.257,3915,-0.111255,113.957,3393.41,0.0480444,1.04716,1.07713,1.02862,113.722,4759.46,-0.0311483,108.772,4212.45,0.107717,106.275,3748.82,0.238796
154,d_Unhealthy,15:30,7.30501e-05,6.6263e-05,1426.9,0.115481,10.0114,0.00725632,-1409.62,0.353298,-4.34952,202.9,213.12,224.24,96.4666,4952.6,0.602168,93.5772,4155.8,0.672421,92.7974,3424.22,0.80955,1.03039,1.03898,1.00834,86.0093,5644.64,0.64109,83.7376,4741.9,0.719205,83.7453,3905.43,0.862493
154,d_Unhealthy,15:30,-0.000161836,6.79235e-05,1458.21,0.115238,10.0073,0.00720707,-1442.76,0.3576,-4.43454,212.1,223.66,234.44,93.4644,4847.45,0.690967,91.0663,4022.65,0.760642,90.0209,3248.11,0.901564,1.02578,1.03762,1.01153,81.5757,5549.39,0.731537,79.8181,4600.15,0.808561,79.6535,3707.79,0.956546
154,d_Unhealthy,15:30,-7.38316e-05,6.74776e-05,1429.59,0.114636,10.0069,0.00610537,-1412.12,0.343999,-4.28721,209.4,221.42,231.54,95.9641,4820.57,0.685932,93.3872,3985.43,0.750464,93.0808,3190.15,0.880829,1.02717,1.03041,1.00315,83.0214,5658.96,0.722008,81.1083,4667.03,0.796076,81.9495,3728.67,0.933195
154,d_Unhealthy,15:30,9.14689e-05,6.4937e-05,1474.96,0.11033,10.0297,0.00555323,-1456.2,0.335401,-4.23927,215.3,226.24,237.16,97.4483,4959.02,0.653856,94.7438,4100.74,0.72061,93.5491,3266.23,0.856325,1.02826,1.04121,1.0126,84.2774,5784.82,0.691942,82.2713,4778.54,0.765619,82.003,3795.19,0.909977
154,d_Unhealthy,15:30,0.00139118,6.38273e-05,1482.02,0.112444,10.0429,0.00575814,-1462.58,0.336314,-4.23862,209.94,221.98,231.86,98.6067,5137.07,0.593434,95.9766,4266.37,0.657198,93.4614,3403.97,0.804235,1.0272,1.05431,1.02639,86.6635,5923.64,0.637197,84.571,4914.53,0.708386,82.9335,3915.53,0.864071
154,d_Unhealthy,15:30,0.000529926,6.10737e-05,1462.91,0.112043,10.054,0.00541585,-1444.05,0.334989,-4.23003,211.46,223.08,232.92,102.8,5262.7,0.494105,99.7534,4412.03,0.55981,96.2256,3544.95,0.715822,1.03016,1.06735,1.03611,91.5745,5991.12,0.54484,89.0242,5029.19,0.61539,86.1349,4040.27,0.777332
154,d_Unhealthy,15:30,0.017855,6.0047e-05,1453.5,0.113922,10.0654,0.00378319,-1426.29,0.301028,-3.8567,191.2,209,224.14,108.513,5379.07,0.375104,104.592,4560.09,0.447658,100.484,3707.67,0.600283,1.03707,1.07877,1.04021,97.7568,6169.33,0.441355,94.7923,5270.44,0.516348,92.0114,4326.44,0.670667
154,d_Unhealthy,15:30,0.0451353,5.91449e-05,1499.57,0.111974,10.0783,0.00322639,-1461.67,0.282535,-3.58651,204.2,218.8,226.04,113.884,5513.51,0.266063,109.176,4698.65,0.342672,104.619,3868.39,0.493155,1.04259,1.08737,1.04295,103.697,6289.27,0.332946,99.0171,5371.54,0.414964,95.3585,4445.11,0.569653
154,d_Unhealthy,15:30,0.112362,5.9337e-05,1521.27,0.112627,10.0735,0.00206521,-1464.29,0.243844,-3.15717,192.08,205.54,213.82,121.206,5568.7,0.13891,115.443,4804.56,0.222572,110.51,4036.38,0.37184,1.04931,1.09554,1.04405,112.179,6454.06,0.226829,106.52,5602.93,0.317423,102.378,4762.35,0.464891
154,d_Unhealthy,15:30,0.0883682,5.94283e-05,1551.81,0.111373,10.0802,0.00201403,-1499.7,0.251947,-3.23382,198.28,211.78,220.78,123.477,5543.83,0.0771902,117.238,4852.16,0.164212,112.142,4148.79,0.303185,1.0526,1.09981,1.04485,114.985,6270.33,0.162021,108.889,5521.79,0.254084,104.52,4770.59,0.389548
154,d_Unhealthy,15:30,0.165605,0.00018545,664.875,0.137153,9.37912,0.0723843,-623.663,0.3613,-3.72735,184.88,199.96,213.7,123.362,4513.76,-0.252854,117.627,3927.59,-0.111846,114.527,3404.26,0.0442448,1.04813,1.0762,1.02678,114.21,4776.08,-0.0183464,109.118,4246.04,0.120559,107.291,3801.43,0.241911
154,d_Unhealthy,15:30,0.109401,6.51017e-05,1642,0.114249,10.0435,0.00179674,-1577.74,0.238562,-3.04725,178,191.24,202.36,123.114,5414.09,0.0728819,116.862,4775.08,0.170123,112.008,4150.49,0.29303,1.05295,1.09796,1.04274,116.812,6217.25,0.145654,110.954,5536.49,0.248694,106.84,4870.7,0.3705
154,d_Unhealthy,15:30,0.0862811,7.08028e-05,1673.5,0.119264,10.0034,0.00246303,-1620.05,0.258565,-3.25457,180.42,195.32,208.5,123.293,5378.07,0.0676669,117.522,4748.11,0.167388,112.989,4164.32,0.280709,1.04853,1.09007,1.03962,117.086,6057.63,0.130121,111.916,5401.29,0.2351,108.224,4788.32,0.348043
154,d_Unhealthy,15:30,0.0779409,7.26247e-05,1637.62,0.122013,9.97778,0.00232597,-1587.64,0.259804,-3.2579,208.18,220.8,223.96,125.003,5138.72,0.0489675,119.202,4570.07,0.158568,114.659,4030.69,0.270577,1.04817,1.08918,1.03913,117.733,5709.91,0.103677,111.569,5071.6,0.217882,107.636,4498.86,0.333978
154,d_Unhealthy,15:30,0.0412012,6.86719e-05,1769.02,0.121357,10.0206,0.00289866,-1729,0.291883,-3.52798,219.42,222.62,223,123.854,4911.36,0.0522796,117.929,4417.51,0.162194,113.057,3971.58,0.274705,1.04957,1.09429,1.04261,117.307,5401.58,0.0965888,110.89,4845.19,0.210103,105.793,4342.2,0.327607
154,d_Unhealthy,15:30,0.048399,6.82304e-05,1717.05,0.122309,10.024,0.00297903,-1677.5,0.291281,-3.51972,207.58,217.6,218.7,125.072,4850.48,0.0573066,119.211,4379.64,0.16249,114.388,3962.7,0.26996,1.04863,1.09226,1.04161,118.418,5411.38,0.100625,112.086,4873.31,0.209368,107.663,4419.75,0.323791
154,d_Unhealthy,15:30,0.0409212,7.03939e-05,1517.47,0.126004,9.98318,0.00407459,-1482.33,0.307873,-3.63358,206.36,217.3,220.26,124.632,4889.95,0.05415,118.878,4434.88,0.162424,114.192,3989.82,0.272351,1.04789,1.09026,1.04043,118.217,5406.13,0.0948074,112.192,4897.95,0.207957,107.984,4416.18,0.326391
154,d_Unhealthy,15:30,0.0281108,7.40253e-05,1420.1,0.12696,9.95046,0.0073336,-1389.78,0.333533,-3.84002,203.84,213.42,220.4,124.043,4968.82,0.0374719,118.244,4477.96,0.143473,113.853,4005.63,0.251164,1.04856,1.08837,1.03796,117.654,5460.2,0.084523,111.88,4933.31,0.193803,107.846,4423.52,0.306153
154,d_Unhealthy,15:30,0.0400633,7.87823e-05,1374.51,0.128463,9.91476,0.0155913,-1343.14,0.34932,-3.95512,205.92,210.48,217.58,125.497,5170.05,-0.0124298,119.688,4627.8,0.0897715,115.318,4095.75,0.196387,1.048,1.08716,1.03737,119.542,5650.11,0.0492466,113.708,5079.07,0.153098,109.216,4488.74,0.260215
154,d_Unhealthy,15:30,0.0908933,9.14612e-05,1319.66,0.128636,9.86473,0.0354452,-1275.36,0.349423,-3.76239,196.4,213.06,223.24,121.222,5294.64,0.0237301,115.608,4691.17,0.12725,111.626,4112.52,0.239108,1.04808,1.08486,1.03509,114.914,5612.7,0.113762,109.462,5009.11,0.216121,106.369,4463.29,0.324883
154,d_Unhealthy,15:30,0.126458,0.000104753,1085.5,0.131614,9.72746,0.0517645,-1038.37,0.356496,-3.66127,201.22,215.02,223.46,121.584,5348.66,-0.00958932,116.209,4721.74,0.0858009,112.464,4093.17,0.207558,1.04575,1.08007,1.03282,115.022,5633.85,0.0953673,109.7,4995.78,0.193123,106.596,4392.13,0.308696
154,d_Unhealthy,15:30,0.17681,0.000161614,682.954,0.134897,9.42038,0.0667953,-640.851,0.354662,-3.70107,183.82,197.08,209.08,123.378,4534.82,-0.245996,117.511,3936.49,-0.108099,114.931,3407.37,0.0439012,1.04926,1.07259,1.02223,114.701,4872.98,-0.0169352,109.217,4304.47,0.119178,107.755,3843.85,0.238818
